address,expression,operation,bitwidth,numConstantOperands,firstOperandConst,secondOperandConst,numPowerOfTwoOperands,firstOperandPowerOfTwo,secondOperandPowerOfTwo,numIdentityOperands,firstOperandIdentity,secondOperandIdentity,numZeroElementOperands,firstOperandZeroElem,secondOperandZeroElem
0x405ab0,"Add64(t42,0xffffffffffffe788)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xffffffffffffe788>,0,False,False,0,False,False,0,False,False
0x405ab7,"Add64(t45,0xffffffffffffff78)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xffffffffffffff78>,0,False,False,0,False,False,0,False,False
0x405abe,"Add64(t48,0xffffffffffffff50)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xffffffffffffff50>,0,False,False,0,False,False,0,False,False
0x405ac5,"Sub64(t51,0x0000000000000008)",Iop_Sub64,64,2,<BV64 0x7fffffffffee3c0>,<BV64 0x8>,0,False,False,0,False,False,0,False,False
0x405ac5,"Sub64(t12,0x0000000000000080)",Iop_Sub64,64,2,<BV64 0x7fffffffffee3b8>,<BV64 0x80>,0,False,False,0,False,False,0,False,False
0x405aca,"Add64(t17,0xffffffffffffe788)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xffffffffffffe788>,0,False,False,0,False,False,0,False,False
0x405ad7,"Add64(t22,0xffffffffffffe790)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xffffffffffffe790>,0,False,False,0,False,False,0,False,False
0x405ade,"Add64(t25,0xfffffffffffff440)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff440>,0,False,False,0,False,False,0,False,False
0x405ae5,"Add64(t28,0xfffffffffffff448)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff448>,0,False,False,0,False,False,0,False,False
0x405aec,"Add64(t31,0xfffffffffffff440)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff440>,0,False,False,0,False,False,0,False,False
0x405af3,"Add64(t34,0xfffffffffffff448)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff448>,0,False,False,0,False,False,0,False,False
0x405afa,"Add64(t37,0xfffffffffffff438)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff438>,0,False,False,0,False,False,0,False,False
0x405b01,"Add64(t40,0xfffffffffffff430)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff430>,0,False,False,0,False,False,0,False,False
0x405b08,"Add64(t43,0xfffffffffffff430)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff430>,0,False,False,0,False,False,0,False,False
0x405b0f,"Add64(t46,0xfffffffffffff438)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff438>,0,False,False,0,False,False,0,False,False
0x405b16,"Add64(t49,0xfffffffffffff428)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff428>,0,False,False,0,False,False,0,False,False
0x405b1d,"Add64(t52,0xfffffffffffff420)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff420>,0,False,False,0,False,False,0,False,False
0x405b24,"Add64(t55,0xfffffffffffff420)",Iop_Add64,64,2,<BV64 0x7fffffffffefe10>,<BV64 0xfffffffffffff420>,0,False,False,0,False,False,0,False,False
