address,expression,operation,bitwidth,numConstantOperands,firstOperandConst,secondOperandConst,numPowerOfTwoOperands,firstOperandPowerOfTwo,secondOperandPowerOfTwo,numIdentityOperands,firstOperandIdentity,secondOperandIdentity,numZeroElementOperands,firstOperandZeroElem,secondOperandZeroElem
0x4419a4,"Add64(t353,t354)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x4419a8,"Shl64(t359,0x01)",Iop_Shl64,64,1,None,<BV64 0x1>,0,False,False,0,False,False,1,True,False
0x4419a8,"Add64(t357,t358)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x4419ac,"And64(t365,0x0000000000000001)",Iop_And64,64,1,None,<BV64 0x1>,0,False,False,0,False,False,1,True,False
0x4419ac,"Add64(t81,t80)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x4419ac,"Add64(t367,t83)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x4419ac,"Xor64(t80,t83)",Iop_Xor64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x4419b2,"Add64(t92,t91)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x4419b5,"Add64(t372,0xffffffffffffffb0)",Iop_Add64,64,2,<BV64 0x7fffffffffefde8>,<BV64 0xffffffffffffffb0>,0,False,False,0,False,False,0,False,False
0x4419ba,"And64(t379,0x0000000000000001)",Iop_And64,64,1,None,<BV64 0x1>,0,False,False,0,False,False,1,True,False
0x4419ba,"Add64(t96,t95)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x4419ba,"Add64(t381,t98)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x4419ba,"Xor64(t95,t98)",Iop_Xor64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x4419c6,"Add64(t388,0xffffffffffffffd8)",Iop_Add64,64,2,<BV64 0x7fffffffffefde8>,<BV64 0xffffffffffffffd8>,0,False,False,0,False,False,0,False,False
